Cost_per_Unit
35.38061662448788
69.62980519228417
68.20868687106042
18.96113559019806
77.20565052634711
46.66240908712777
154.45346135705896
18.379721993870948
35.67462962846194
24.78482049142919
13.38378
0.0
40.290000061984614
22.129956442049604
64.80415362073958
47.720137049185375
211.96500094147132
70.72384910963824
23.98
19.353413891156592
69.64033898066211
129.5917857371284
73.22705882183907
36.161271606291514
220.26972800091693
73.34647993043578
48.274991493912204
14.867874018902038
13.321602567409778
42.78018867814418
20.881986298780426
194.66761417961146
32.63080644729333
8.61132758906837
18.995071529608637
30.766805611453204
51.420444439674185
18.000000000000004
39.47566176638951
64.10149610726468
10.049827880893242
200.2079746445999
23.448142856172044
62.20118110547634
63.82753404086593
35.48107156395542
219.82162523470046
43.23694444543542
27.5966176459696
217.51360724541217
50.22367646925933
83.86078853200617
185.1912878940125
50.507393001105505
174.42317300512235
82.23783120080826
50.24868651488617
237.30098834135748
45.21494252736693
23.003809525052972
50.23780487738762
193.29851048344307
29.300453878285417
72.25921875
48.223749996585475
95.99632215422542
78.17000160485266
0.0
206.2379062398413
0.0
27.134594579599987
221.75371258366877
66.3347887270426
107.42221814885954
80.5866
59.1093975909737
156.1091667035721
64.04701219198103
61.01375
145.0
44.94688933161985
48.051911766881425
31.580090910142495
184.87512861200543
72.58483869647675
129.21595237753047
48.27790983828972
67.71611111454968
176.86859883483274
40.19870129730535
35.07
85.40517141891851
43.89527777966626
70.861
25.25067227156022
54.392875000000004
189.5314738508927
112.27038233382507
63.38167754657728
496.1216556555369
51.11449437912064
199.20778631651484
8.444383563229238
44.1409880235218
227.3561358221218
68.18280575844531
69.05424000000001
68.92117361981086
259.7490831328625
47.02604166921356
50.24749999762055
61.30859152215653
213.70577371417065
18.71961538662393
35.38101604216377
83.84210524578548
30.069124423963135
0.0
44.21706946418943
43.06531645279763
61.84615384323578
102.21070178634056
46.61800000264875
53.853403141361255
149.7655294436395
78.89469099712805
92.57577674709519
121.25533333333333
58.21352941024505
171.05083665853618
225.64054685871636
28.829620250948327
13.394826923076923
27.7490878676593
29.441056908673964
84.33799125579215
99.00248019221871
69.64754901914179
179.50837207473765
184.78065937545597
171.1525
159.93395833333332
167.5034123349096
40.19859878155554
9.341484233269911
9.324927745683448
43.7377066645165
34.49602767781171
179.67262029012423
89.9
25.605170387963796
23.687921755186064
30.085532789042226
104.99919645040217
171.64965783727476
106.68514851914571
35.174678146553426
47.092500002861314
212.1397407769785
95.35990825491115
8.442426023266107
36.83335821007477
25.496483515566283
23.44495145914878
23.61519767432918
35.21467390972792
10.026380091966669
155.82065866492803
105.82390189910494
51.09275000000001
51.46723077298636
30.33306353689839
66.95917856946117
168.40632633371098
59.681818182557684
66.8191233312912
46.89380596821369
18.661685994661866
45.80301470485597
82.40366972477064
36.17086669684939
78.2754721563998
87.22609756418501
0.0
218.32492300233602
33.26486482229035
41.50475000234587
38.53374028490236
46.64722727475607
20.800893854356104
62.5580405763475
39.24212927647476
38.36999999999999
23.688613137557347
16.079999996608567
54.46651006762708
20.9745
49.166854463614634
69.99999999881034
0.0
74.863
15.690743453598415
32.01965517094464
40.11
70.71886636513588
23.760571425959828
220.6008747700904
64.31544278917987
30.613768175156455
43.08267922818725
120.6000000245872
28.705264902684913
74.0583327980092
60.67116465944253
177.4536682892369
71.85725753639419
42.964007558273494
47.675950155089986
39.909160305025125
30.20482233521466
42.107454678442274
129.21427080057296
16.346612901130577
400.43444458740953
107.67818181818183
29.874560000000002
107.74300698408457
66.55847656054739
28.16286852833967
46.600588878212825
36.882651433577365
58.771571426211125
8.070049126669351
268.39871676333223
26.76744680934576
194.62607021156123
90.0133415771758
30.285909830003735
17.62430220146593
85.0
30.681284946917014
37.081189353156674
0.0
174.15152816453917
69.47164587461417
54.457194437663205
23.040043168317005
151.02270409859122
95.43024847129226
91.33252804761959
67.44526315455852
31.25348571219964
29.244112902929345
65.01621621570642
124.89686565468995
220.01188246338305
59.881718750758424
25.592233009708735
14.717904759116383
101.51797099985235
29.63391603003579
60.345121948041275
75.22850649362314
112.94878673378048
72.53828125
51.050000000000004
22.889842520624132
49.07346153846154
35.18390625
105.08561225024376
59.85234756400587
62.712482488867565
185.5438566656434
210.87739209014123
223.6414861217424
41.8918877547792
40.863020830600114
176.83716126780726
202.96643600978177
73.99195004780599
15.572772278939924
81.9
29.72409680945637
38.540070587462075
51.234
65.89
62.25
34.668686818212876
0.0
81.31154683700046
200.206237343077
33.3319843358574
16.16262140616091
29.202307692307688
94.90168540021375
23.2914285719069
162.2586131319872
16.746481482558718
50.15159040476573
60.42288888959082
34.088595249346035
6.482382812881203
246.16491771063195
16.382499996645567
46.71280856754613
100.4066829216551
47.567186855318646
63.205577465844414
169.00076006742583
191.39731278686662
76.78294117647059
73.79040991274695
82.1687258661506
30.587984344486102
26.615414635116775
60.31290862225524
116.07773130592012
270.20433578445926
23.47124309535196
81.1965811965812
44.215295058249815
286.4511111015276
15.572208763861552
35.812431510343266
13.09453125
24.316666665917335
34.07252082409928
71.58678188490615
32.665539234503264
90.4145695216529
