Brand,MC,NSU,NSV,GST Value,NSV-GST,Gross Sales,MRP,SP,DIS,DIS%,Month,Year,ZONE_EAST,ZONE_NORTH,ZONE_SOUTH
944,77.38512796046719,2351.0000002429083,81106.29,0.0,81106.29,82284.00001065168,34.99957465,34.49863462,0.5009400300000024,1.43,8,2,0,0,1
11524,77.38512796046719,45.00000000417464,538.97,25.63,513.34,4036.0000004244184,89.68888889,11.97711111,77.71177778,86.65,9,2,1,0,0
4778,38.692563980233594,1.1099999999999999,47.73,0.0,47.73,47.73,43.0,43.0,0.0,0.0,7,3,0,0,1
2024,77.38512796046719,135.9999999941996,5627.2,267.25,5359.95,7460.000000161832,54.85294118,41.37647059,13.476470590000005,24.57,5,3,0,0,0
11524,77.38512796046719,6655.495673394274,570676.44875,6023.34875,564653.1,572484.2908233427,86.01677755,85.74514608,0.27163147000000265,0.32,6,3,0,1,0
2365,77.38512796046719,581.0000001195071,8021.69,372.65,7649.04,8350.500001307633,14.37263339,13.80669535,0.5659380400000007,3.94,9,2,0,0,1
119,77.38512796046719,18.78701388731846,4286.97,204.04,4082.9300000000003,4497.402380234036,239.3888889,228.18794012249998,11.200948777500031,4.68,3,2,0,0,1
2365,50.682563980233596,70.00000000289818,2415.31,114.54,2300.77,2450.000000101436,35.0,34.50442857,0.49557142999999826,1.42,10,1,0,1,0
1064,77.38512796046719,126.99999999364168,8988.2,0.0,8988.2,8998.99999998946,70.85826772,70.77322835,0.08503937000000406,0.12,7,2,0,0,0
4778,77.38512796046719,1.3219999999682777,76.68,0.0,76.68,76.68,58.00302572,58.00302572,0.0,0.0,8,2,0,0,0
11524,53.77824969428044,4025.25723448242,174577.42875,6023.34875,168554.08,175973.80823602635,43.71740686,43.37050245,0.3469044100000005,0.79,9,2,0,0,0
11524,77.38512796046719,588.5827650571656,134307.48875,6023.34875,128284.14,145221.7635854181,246.73125379625,228.18794012249998,18.54331367375002,7.52,3,2,0,0,1
2024,60.08265831930568,35.9999999991749,1745.24,83.04,1662.2,2339.9999999463685,65.0,48.47888889,16.52111111,25.42,10,1,0,1,0
11524,45.353365263938485,68.0000000026839,2026.9,96.29,1930.6100000000001,3451.80000041624,50.76176471,29.80735294,20.95441177,41.28,2,2,0,0,0
11524,136.02637107003932,415.7861714736817,94877.38999999998,4516.93,90360.45999999999,102587.44339884409,246.73125379625,228.18794012249998,18.54331367375002,7.52,3,2,0,0,1
1138,77.38512796046719,204.00000000539777,15117.37,719.52,14397.85,15180.000001241657,74.41176471,74.1047549,0.3070098099999967,0.41,5,3,0,1,0
11524,138.79655130253354,278.9999999948758,25045.91,1191.35,23854.56,25405.999999633386,91.0609319,89.77028674,1.2906451599999968,1.42,11,1,0,0,0
1659,77.38512796046719,555.1869160218966,126686.95874999999,6023.34875,120663.60999999999,136981.9638813559,246.73125379625,228.18794012249998,18.54331367375002,7.52,8,3,0,0,0
1925,77.38512796046719,256.9999999745757,12130.11,576.68,11553.43,16961.999998321997,66.0,47.1988716,18.801128400000003,28.49,5,2,0,0,0
4778,77.38512796046719,2.62551123288275,599.11,28.48,570.63,647.795678345299,246.73125379625,228.18794012249998,18.54331367375002,7.52,3,1,1,0,0
405,77.38512796046719,66544.86031662536,5575377.46875,6023.34875,5569354.12,5579868.922747903,83.85123804,83.78374291,0.06749512999999752,0.08,5,3,0,0,1
4778,144.67506445096924,2.855,165.59,0.0,165.59,165.59,58.0,58.0,0.0,0.0,10,2,0,0,0
1064,77.38512796046719,3712.4933872281754,847146.21875,6023.34875,841122.87,915988.1481410947,246.73125379625,228.18794012249998,18.54331367375002,7.52,1,2,1,0,0
11524,54.0759667859602,87.00000000263357,4955.25,0.0,4955.25,4959.000000150114,57.0,56.95689655,0.04310344999999671,0.08,5,3,0,0,0
95,71.09464079060339,20.999999998864865,740.0,79.28,660.72,740.0,35.23809524,35.23809524,0.0,0.0,10,1,0,0,1
2365,64.4027862000707,82.00000000107917,6078.75,289.32,5789.43,6150.000000080938,75.0,74.13109756,0.8689024399999994,1.16,4,2,0,0,1
1659,77.38512796046719,95.35438195515106,21758.72,1035.85,20722.870000000003,23526.906214760937,246.73125379625,228.18794012249998,18.54331367375002,7.52,3,2,0,1,0
1659,77.38512796046719,683.0000000386021,13270.0,1421.51,11848.49,28269.990001677776,41.39090776,19.42898975,21.961918009999998,53.06,2,2,1,0,0
2024,54.46742036134892,128.0,10503.16,1601.66,8901.5,14935.0,116.6796875,82.0559375,34.62375,29.67,6,2,1,0,0
263,77.38512796046719,24.000000001699338,1129.85,53.62,1076.23,1416.0000001002609,59.0,47.07708333,11.92291667,20.21,1,1,0,1,0
757,62.80443897852633,415.9999998316834,47453.42,2258.17,45195.25,48534.99998996239,116.6706731,114.0707212,2.5999519000000078,2.23,2,2,1,0,0
4778,77.38512796046719,284.1149999237212,28728.54,0.0,28728.54,28872.82999039676,101.6237439,101.1158862,0.5078576999999882,0.5,6,2,0,1,0
11524,148.60337659758383,2.5500000000000003,48.45,0.0,48.45,48.45,19.0,19.0,0.0,0.0,5,3,0,0,1
405,77.38512796046719,3097.0161191280117,706701.72875,6023.34875,700678.38,764130.6700996507,246.73125379625,228.18794012249998,18.54331367375002,7.52,5,3,0,0,1
4778,77.38512796046719,0.19999999999999998,3.57,0.0,3.57,3.76,18.8,17.85,0.9499999999999993,5.05,3,1,0,1,0
4778,77.38512796046719,72.098,2162.94,0.0,2162.94,2162.94,30.0,30.0,0.0,0.0,10,1,0,0,1
11524,77.38512796046719,1885.7382143815187,430302.71875,6023.34875,424279.37,465270.55396585376,246.73125379625,228.18794012249998,18.54331367375002,7.52,2,2,0,0,1
11524,77.38512796046719,71.00000000572814,3842.43,182.82,3659.6099999999997,5594.500000601353,78.79577465,54.11873239,24.67704226,31.32,3,1,0,0,1
944,75.36580394545149,815.9999999118489,88865.64,4226.73,84638.91,115469.99995392597,141.5073529,108.9039706,32.60338230000001,23.04,6,3,0,0,1
11524,77.38512796046719,50.0,5027.34,239.06,4788.28,5036.0,100.72,100.5468,0.17319999999999425,0.17,9,3,0,0,0
11524,77.38512796046719,82.99999999914029,5792.67,275.34,5517.33,6116.000000106651,73.68674699,69.79120482,3.895542169999999,5.29,1,2,0,0,1
263,77.38512796046719,272.6157656123482,62207.63,2961.86,59245.77,67262.82965415929,246.73125379625,228.18794012249998,18.54331367375002,7.52,11,1,0,1,0
11524,77.38512796046719,328.0000000160854,29363.36,1396.38,27966.98,29912.00000106691,91.19512195,89.52243902,1.6726829300000077,1.83,7,2,0,0,0
2024,77.38512796046719,320.0,26957.99,1281.37,25676.620000000003,27200.0,85.0,84.24371875,0.7562812500000007,0.89,9,2,0,1,0
11524,77.38512796046719,1.0,155.0,7.38,147.62,155.0,155.0,155.0,0.0,0.0,3,2,0,1,0
11524,70.60633100066656,6222.7578851210355,306576.57875,6023.34875,300553.23,308652.67727653024,49.60062451,49.26699454,0.33362997000000405,0.67,11,2,0,0,1
1925,77.38512796046719,67.99999999692132,1766.99,84.06,1682.93,3989.999999939354,58.67647059,25.98514706,32.691323530000005,55.71,10,2,0,0,0
11524,49.13355712962381,219.99999999267422,12012.37,570.65,11441.720000000001,13140.000000162452,59.72727273,54.60168182,5.12559091,8.58,2,2,0,0,0
11524,77.38512796046719,271.0135775221111,61842.03,2944.07,58897.96,66867.51977783768,246.73125379625,228.18794012249998,18.54331367375002,7.52,2,2,0,0,0
11524,77.38512796046719,31.000000005637826,3849.0,171.6,3677.4,3849.0,124.1612903,124.1612903,0.0,0.0,2,1,0,0,0
1138,78.9858639802336,42.000000001112255,7552.22,359.57,7192.650000000001,7560.000000200206,180.0,179.8147619,0.1852380999999923,0.1,9,3,0,0,0
2024,77.38512796046719,243.999999988759,19101.53,2912.6,16188.929999999998,20289.999997865245,83.1557377,78.28495902,4.870778680000001,5.86,9,2,0,1,0
11524,68.24726277572044,197.99999998994574,16936.06,805.61,16130.45,17249.99999888406,87.12121212,85.53565657,1.5855555499999952,1.82,6,3,0,0,0
1659,135.34181922195515,394.6352289768565,90051.0,4287.75,85763.25,97368.84483763002,246.73125379625,228.18794012249998,18.54331367375002,7.52,11,1,1,0,0
2365,43.28240172313004,154.00000000534786,9214.91,437.73,8777.18,9240.000000320872,60.0,59.83707792,0.1629220800000013,0.27,11,1,0,1,0
11524,77.38512796046719,2.0,110.0,16.76,93.24,110.0,55.0,55.0,0.0,0.0,5,3,0,1,0
4778,77.38512796046719,1819.2299999948582,166326.63,0.0,166326.63,169437.3699992441,93.1368601,91.42693887,1.7099212300000062,1.84,2,1,0,0,0
944,77.38512796046719,35.999999998451194,929.75,0.0,929.75,1775.9999998035923,49.33333333,25.82638889,23.50694444,47.65,11,2,0,0,0
1138,77.38512796046719,20.0,1717.25,81.64,1635.61,1955.0,97.75,85.8625,11.887500000000003,12.16,8,3,0,0,0
2024,69.1994389802336,118.9999999874987,3236.46,153.46,3083.0,3696.9999995216194,31.06722689,27.19714286,3.870084030000001,12.46,7,2,0,0,1
1925,52.25986127003359,80.0,1283.88,61.0,1222.88,4553.0599999999995,56.91325,16.0485,40.86475,71.8,2,2,0,1,0
1659,77.38512796046719,160.55528605206734,36636.78,1744.38,34892.4,39614.007031242145,246.73125379625,228.18794012249998,18.54331367375002,7.52,6,2,0,0,1
1925,77.38512796046719,340.00000005789127,46984.62,2236.75,44747.87,47184.00001203395,138.7764706,138.1900588,0.5864118000000076,0.42,11,1,0,1,0
4778,77.77756478265992,7978.755999766198,492745.1,0.0,492745.1,498483.8099602366,62.47638228,61.75713357,0.7192487100000022,1.15,12,2,0,0,0
4778,77.38512796046719,2.191176272206064,500.0,53.57,446.43,540.6316689299954,246.73125379625,228.18794012249998,18.54331367375002,7.52,11,2,0,0,1
11524,77.38512796046719,623.0000000353685,49496.87,2354.35,47142.520000000004,54167.00000235513,86.94542536,79.44922953,7.496195830000005,8.62,12,2,0,1,0
1659,149.18407909291432,739.4570399268977,168735.17875,6023.34875,162711.83,182447.16258962717,246.73125379625,228.18794012249998,18.54331367375002,7.52,10,2,0,0,0
11524,72.21842404447115,437.99999991776707,4793.7,0.0,4793.7,4901.999998239667,11.19178082,10.94452055,0.24726026999999995,2.21,5,2,0,0,1
11524,49.203955161699184,1336.0000000130237,73859.27,3507.66,70351.61,74367.00000648494,55.66392216,55.28388473,0.38003743000000156,0.68,7,3,0,1,0
1064,113.19960513894154,2195.372155649711,500957.45,0.0,500957.45,541666.9245128294,246.73125379625,228.18794012249998,18.54331367375002,7.52,4,3,1,0,0
1138,52.97086584668906,138.99999999378292,9166.67,436.16,8730.51,13204.999999409378,95.0,65.94726619,29.052733810000007,30.58,4,3,0,0,0
11524,77.38512796046719,124.99999999999999,9268.09,440.67,8827.42,10226.0,81.808,74.14472,7.66328,9.37,4,3,0,0,0
4778,72.9789357039657,239.25999999599625,17353.88,0.0,17353.88,17368.110000462766,72.59094709,72.53147204,0.05947505000000319,0.08,1,2,0,0,0
11524,111.19256398023359,8.217699844230733,1875.18,89.27,1785.91,2027.563385888297,246.73125379625,228.18794012249998,18.54331367375002,7.52,1,1,0,0,1
11524,73.21968398023361,95.99999999480072,5908.51,281.35,5627.16,6047.9999996724455,63.0,61.54697917,1.4530208299999998,2.31,3,2,0,0,0
1138,63.80440221486326,48.00000000227302,3378.76,160.74,3218.0200000000004,3390.000000160532,70.625,70.39083333,0.23416666999999336,0.33,2,2,0,0,1
4778,81.39514968969286,13488.128000806377,876542.31,0.0,876542.31,881810.9400499024,65.37682175,64.98620935,0.3906124000000091,0.6,9,2,0,0,0
405,79.81147958063772,925.8600109917385,211270.08875,6023.34875,205246.74,228438.60135180145,246.73125379625,228.18794012249998,18.54331367375002,7.52,2,2,0,0,0
11524,77.38512796046719,25.9999999972103,932.0,44.28,887.72,1011.9999998114163,38.92307692,35.84615385,3.0769230699999994,7.91,9,3,0,0,0
4778,71.964495182927,1.4960000000260874,137.63,0.0,137.63,137.63,91.9986631,91.9986631,0.0,0.0,4,2,0,0,1
4778,56.77385082462811,4.750000000984219,603.27,0.0,603.27,603.27,127.0042105,127.0042105,0.0,0.0,1,2,0,1,0
4778,77.38512796046719,3.038,91.14,0.0,91.14,91.14,30.0,30.0,0.0,0.0,7,2,0,0,1
4778,141.73873780973662,0.5,20.0,0.0,20.0,20.0,40.0,40.0,0.0,0.0,8,3,0,0,0
4778,149.569420272068,101.99499999999999,5303.74,0.0,5303.74,5303.74,52.0,52.0,0.0,0.0,10,1,0,0,0
2024,55.007967203880256,316.0000000212688,18423.22,875.14,17548.08,18900.000000552092,59.81012658,58.30132911,1.5087974700000046,2.52,5,3,1,0,0
1064,62.053183777650986,26.00000000122675,2543.31,0.0,2543.31,2548.0000001202216,98.0,97.81961538,0.1803846199999981,0.18,10,2,0,0,1
11524,131.1301282862363,170.99999994653948,18871.87,898.01,17973.86,20566.999993370042,120.2748538,110.3618129,9.913040899999999,8.24,1,2,0,1,0
1659,125.90415048279476,29.999999998295454,1760.0,83.76,1676.24,1760.0,58.66666667,58.66666667,0.0,0.0,9,2,0,0,0
4778,62.55263250482628,1.91,114.6,0.0,114.6,114.6,60.0,60.0,0.0,0.0,4,3,0,1,0
1064,72.10588798038862,4334.999999077376,653099.15,0.0,653099.15,659007.3999622426,152.0201615,150.6572434,1.3629181000000017,0.9,12,2,0,1,0
1138,70.74331203386593,630.9999997567922,63824.43000000001,3036.41,60788.020000000004,66004.99998305955,104.6038035,101.1480666,3.455736899999991,3.3,7,2,0,0,1
4778,74.69963030051407,553.3359999769847,62701.81,0.0,62701.81,62752.45999809309,113.4075137,113.315978,0.09153569999999434,0.08,6,3,0,1,0
2365,116.74714733201964,15.0,2700.0,128.55,2571.45,2700.0,180.0,180.0,0.0,0.0,9,3,0,0,0
73,114.45197000277513,204.00000000532538,13790.61,655.33,13135.28,13872.000000362126,68.0,67.60102941,0.3989705900000047,0.59,4,3,0,0,1
11524,38.25330716131559,1551.1987850119567,260073.96874999997,6023.34875,254050.61999999997,274840.0552185924,177.1791326,167.6599874,9.519145199999997,5.37,5,3,1,0,0
405,124.44291095848206,1488.1835497866257,339585.53875,6023.34875,333562.19,367181.3931178082,246.73125379625,228.18794012249998,18.54331367375002,7.52,2,1,0,1,0
11524,77.38512796046719,79.000000006073,3382.18,160.81,3221.37,4177.0000002011,52.87341772,42.81240506,10.061012659999996,19.03,2,2,0,0,0
2365,39.43444939128219,520.0,9508.46,451.44,9057.019999999999,10239.0000024,19.69038462,18.2855,1.4048846200000007,7.13,3,1,0,1,0
11524,51.12229203309577,3289.00000011779,111132.14,0.0,111132.14,111429.00000917065,33.87929462,33.78903618,0.0902584400000066,0.27,7,3,1,0,0
4778,74.12306398023358,0.9840000000633408,62.14,0.0,62.14,62.14,63.1504065,63.1504065,0.0,0.0,11,2,0,0,1
4778,79.16866691215935,1988.010000042361,191676.52,0.0,191676.52,192886.99000563848,97.02516084,96.41627557,0.6088852700000018,0.63,2,2,0,1,0
11524,77.38512796046719,1217.6041425018211,165788.24875,6023.34875,159764.9,166240.52147719072,136.5308442,136.1593994,0.3714447999999777,0.27,4,3,1,0,0
11524,56.27491392416067,102.00000000068255,8966.43,0.0,8966.43,10098.000000067572,99.0,87.90617647,11.093823529999995,11.21,8,2,0,1,0
95,94.82775514714612,129.00000001314058,24542.26,1168.14,23374.12,25431.000004690526,197.1395349,190.2500775,6.889457399999998,3.49,12,1,0,0,1
11524,163.1887831284969,363.99999993145406,82840.81,3943.47,78897.34,83257.99997312143,228.7307692,227.5846429,1.1461262999999917,0.5,4,3,0,0,1
11524,59.22906162304705,4.0,538.0,25.6,512.4,538.0,134.5,134.5,0.0,0.0,4,2,0,1,0
1925,118.24987599912419,48.0,8801.22,418.7,8382.519999999999,9888.0,206.0,183.35875,22.641250000000014,10.99,4,2,0,0,1
2365,59.681125759176325,210.99999998408435,45075.05,2145.04,42930.01,52060.29454708187,246.73125379625,213.6258294,33.105424396250015,13.42,8,2,1,0,0
4778,120.48463037902441,6581.409999827919,269775.06,0.0,269775.06,271405.1800239547,41.2381511,40.99046557,0.24768553000000537,0.6,2,2,0,0,1
11524,33.6214431894792,538.9999998145389,6451.92,305.32,6146.6,6474.000000242403,12.01113173,11.97016698,0.04096475000000055,0.34,2,1,0,0,0
11524,42.04984152831835,691.9999999986118,5981.889999999999,281.73,5700.16,11775.999999656377,17.01734104,8.644349711,8.372991329000001,49.2,11,1,0,1,0
11524,41.433301631315324,8860.888454273148,428005.50875,6023.34875,421982.16,433194.7510839096,48.88841038,48.30277584,0.5856345400000009,1.2,1,2,0,0,1
4778,31.795042653489062,301.7130000360736,11675.21,0.0,11675.21,11675.21,38.69641016,38.69641016,0.0,0.0,7,2,0,0,0
11524,121.49031945293774,142.98205234897472,32626.78,1553.29,31073.489999999998,35278.14104642358,246.73125379625,228.18794012249998,18.54331367375002,7.52,11,1,0,0,0
757,62.00142629404719,2.0,186.0,8.84,177.16,186.0,93.0,93.0,0.0,0.0,4,3,0,0,1
4778,53.72712619221516,11.913999999914054,440.82,0.0,440.82,440.82,37.00016787,37.00016787,0.0,0.0,7,3,0,0,1
2024,54.54985007734248,1636.0000003594912,35314.78,1679.8,33634.979999999996,54087.00001608497,33.06051345,21.58605134,11.474462110000001,34.71,12,2,0,0,0
2024,42.00940288961563,487.9999999650129,17853.41,849.08,17004.329999999998,17970.99999767157,36.82581967,36.58485656,0.2409631100000027,0.65,3,2,0,0,0
1659,115.91929465876308,223.9999999534274,30782.05,1464.7,29317.35,32450.999990053002,144.8705357,137.4198661,7.450669599999998,5.14,11,1,0,0,1
1659,77.38512796046719,791.008975553666,180498.70875,6023.34875,174475.36,195166.63630244328,246.73125379625,228.18794012249998,18.54331367375002,7.52,3,1,0,1,0
2365,64.24981116979393,201.99999999186923,16397.0,780.43,15616.57,31083.320002348853,153.8778218,81.17326733,72.70455446999999,47.25,4,3,0,0,0
11524,71.45268953562073,1103.000000123713,45024.71,2143.78,42880.93,45672.000001982604,41.40707162,40.82022665,0.5868449700000014,1.42,2,2,0,0,0
2024,58.91536995851169,27.999999998298733,1975.0,301.25,1673.75,2211.9999998656,79.0,70.53571429,8.464285709999999,10.71,11,2,0,0,0
11524,71.8599583437549,17.989557194811784,4105.0,195.46,3909.54,4438.5860019152615,246.73125379625,228.18794012249998,18.54331367375002,7.52,9,3,1,0,0
1925,77.38512796046719,109.00000000225131,7262.45,345.62,6916.83,12372.29999485554,113.5073394,66.62798165,46.87935775000001,41.3,11,2,0,0,1
11524,58.9494409431569,4088.999998917952,57062.06,0.0,57062.06,57245.999984851325,14.0,13.9550159,0.04498410000000064,0.32,10,2,0,1,0
2365,41.60442360554641,401.9999999877812,18424.12,874.33,17549.789999999997,20372.500000780776,50.6778607,45.83114428,4.84671642,9.56,10,2,0,1,0
11524,77.38512796046719,13576.178840061193,606726.37875,6023.34875,600703.03,668395.0478379407,49.23292892,44.69051166,4.542417260000001,9.23,4,3,0,0,0
2365,32.92454377423087,205.99999997506293,5617.34,266.54,5350.8,7209.9999991272025,35.0,27.26864078,7.731359220000002,22.09,8,2,0,0,0
4778,77.38512796046719,3217.044000549873,75714.66,0.0,75714.66,77768.42002134917,24.17387515,23.53547542,0.6383997299999997,2.64,12,1,0,0,0
11524,77.38512796046719,92.00000000866204,3823.58,181.62,3641.96,4100.000000266026,44.56521739,41.56065217,3.0045652200000035,6.74,6,3,1,0,0
11524,31.028625311214455,441.99999993524403,5460.5,257.25,5203.25,6690.00000063987,15.13574661,12.3540724,2.7816742100000003,18.38,5,2,0,0,0
11524,77.38512796046719,1530.0476332389023,281778.18875000003,6023.34875,275754.84,283785.9724890557,185.4752534,184.1630173,1.312236100000007,0.71,8,2,0,1,0
11524,67.58114103523775,1212.7154423237673,138757.08875,6023.34875,132733.74,142200.42410450178,117.2578654,114.4185057,2.839359700000003,2.42,3,1,0,0,0
11524,77.38512796046719,39.99999999999999,2785.83,424.82,2361.0099999999998,3104.9999999999995,77.625,69.64575,7.979249999999993,10.28,2,2,0,0,0
11524,86.63669740310965,194.99999998577076,9592.91,456.74,9136.17,17282.99999858885,88.63076923,49.19441026,39.43635897,44.5,4,2,1,0,0
1659,53.3427909193763,1148.9999998715512,45709.97,4895.93,40814.04,48624.999993384125,42.31940818,39.78239339,2.5370147900000006,5.99,11,2,1,0,0
1138,48.17313177533262,280.00000000822695,27227.44,1295.94,25931.5,27935.000000020787,99.76785714,97.24085714,2.527000000000001,2.53,3,2,0,1,0
1659,45.67288179188366,532.1687845764739,121434.49875,6023.34875,115411.15,126770.41613848798,238.2146789,228.18794012249998,10.026738777500015,4.21,1,2,0,0,0
1925,73.4604383549533,10.999999999863702,807.06,38.4,768.66,867.0000000092573,78.81818182,73.36909091,5.44909091000001,6.91,4,3,0,1,0
11524,128.6708965826765,672.9999999706824,61520.69,2926.5,58594.19,69582.59000356881,103.3916642,91.41261516,11.979049039999992,11.59,1,1,0,0,1
2365,79.60280407708498,134.00000000553092,8721.86,414.9,8306.960000000001,9380.000000387165,70.0,65.08850746,4.911492539999998,7.02,4,3,0,0,0
2024,46.834367996803365,1120.9999999991453,26231.07,1240.56,24990.51,26764.000002689594,23.87511151,23.39970562,0.4754058900000011,1.99,1,2,0,0,1
2024,62.83151889937846,136.00000000304757,10710.14,1633.33,9076.81,10800.000000802012,79.41176471,78.75102941,0.6607352999999989,0.83,11,1,0,0,0
4778,77.38512796046719,0.5449999999999999,49.05,0.0,49.05,49.05,90.0,90.0,0.0,0.0,9,3,0,1,0
4778,54.15700244014765,156234.33072153162,5750849.708749999,6023.34875,5744826.359999999,5784866.212742798,37.02685694,36.80912948,0.21772745999999898,0.59,2,1,0,0,0
11524,79.89439884261891,412.9999999924227,36517.91,1738.56,34779.350000000006,37075.00000058979,89.76997579,88.42108959,1.3488862000000097,1.5,4,2,0,1,0
944,45.27899099173665,204.9999999924572,20383.69,0.0,20383.69,20633.000001740827,100.6487805,99.43263415,1.2161463500000025,1.21,11,2,0,0,0
4778,80.2025317808859,1.928,125.32,0.0,125.32,125.32,65.0,65.0,0.0,0.0,6,2,0,1,0
11524,113.39099024778929,1971.4128560365723,449852.63875000004,6023.34875,443829.29000000004,486409.1657199496,246.73125379625,228.18794012249998,18.54331367375002,7.52,7,2,0,0,1
