column_list,num_features,model_name,best_params,clustering_indicator,train_rmse,val_rmse,train_mae,val_mae,train_val_rmse,test_rmse,train_val_mae,test_mae
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.054516346775433995, 'epsilon': 1.6849948820082412, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.53691407575658,36.90594199401157,12.396856832060486,12.399280470066783,38.70456952326606,28.637215390464412,12.39710342129382,12.314117472457802
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.0559233505123419, 'epsilon': 1.7784466379903918, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.511469692393014,36.87945906727568,12.401155841209327,12.403568562078288,38.67928393820931,28.61465113260262,12.401420064709372,12.319320640403358
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.005681364959064859, 'epsilon': 1.5176748700615184, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.58336478049249,36.95429895513396,12.390609064969258,12.393024323936608,38.75105562101121,28.679238022553417,12.390834831267709,12.307040272242872
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.056643412136360476, 'epsilon': 1.8668597417425248, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.48817597019388,36.85531216687084,12.40558581578031,12.408041856551076,38.6562024030002,28.59426680105987,12.405814459257677,12.324643196728054
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.00812994805809484, 'epsilon': 1.9710202855985068, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.458959759278386,36.825047812665915,12.411605746130652,12.413955749891898,38.62751072107294,28.56930890273393,12.411748087349023,12.331968811570048
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.09661396954878092, 'epsilon': 1.4541413206443397, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.606536039183126,36.97847110301724,12.388371542499508,12.390757674967581,38.773376706570154,28.699600556130548,12.388632993637742,12.304744766075526
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.04672056089042323, 'epsilon': 1.722860991232742, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.52635613499256,36.894944454069055,12.398567381221863,12.400970239836298,38.69416723062836,28.627911701053584,12.398770685008015,12.316148236403363
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.06983660528573483, 'epsilon': 1.689174859140035, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.5363851019755,36.905390933250054,12.396953231069972,12.399375994889413,38.70393850376966,28.636637623121608,12.397211314205377,12.314241150709492
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.05134082984740845, 'epsilon': 1.3451928736249021, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.641503286353114,37.01503963105649,12.386323051328235,12.388638794276085,38.80851117942856,28.732131963792373,12.386454638592152,12.30255125964866
"['MRP', 'SP']",2,HuberRegressor,"{'alpha': 0.029925616601708713, 'epsilon': 1.2145167439478564, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",no,38.68043867006187,37.05578653675045,12.386028518987171,12.38795909589628,38.84747239636347,28.76824327383218,12.38619827637016,12.301531876246697
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.14291416363150852, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.516838939120206,35.95000363820096,13.422845983401976,13.422623300099232,37.690055852532254,28.05371315961145,13.420281545955449,13.4086700728448
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.22988549856867524, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.54788729094376,35.9691618698977,13.295564571073967,13.295247590155148,37.720663039102675,28.030494605269954,13.29319442067351,13.272683187994108
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.5964448652391107, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.81562374571595,36.20226739083628,12.816788386349728,12.814820264544238,37.98411220058065,28.098460239433084,12.811386135421872,12.767157515376397
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.9030373614302908, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,38.08625919496754,36.449304298643945,12.583937322462935,12.585758118829823,38.25913406257076,28.27837373504722,12.581686304440343,12.527148509115433
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.5091124913356587, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.732743351548024,36.1248279188614,12.92278434738787,12.92054008537057,37.90254710045172,28.05931971639214,12.917732243329349,12.878663491090762
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.7456384895060939, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.96008607179301,36.33642619060396,12.673173798579732,12.67339185496636,38.15289821414277,28.202518371936737,12.652776226806425,12.60299642408833
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.25608855747177783, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.56001052619506,35.97804870335061,13.259389423471665,13.258880843394602,37.732612198047136,28.027043101271552,13.256855062966709,13.233745861790414
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.433226475709387, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.6711154389118,36.069263961755,13.023123442851404,13.020821100631608,37.84175251111868,28.038281829958063,13.018515583093377,12.982679691651049
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.6420725205357425, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.86408897183257,36.24852457510646,12.765555804196627,12.764151539496762,38.03190240891553,28.125370001089582,12.75951649622569,12.71365855420588
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.6819898990429683, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.9009520238752,36.28208833895824,12.727710237380977,12.726847937414952,38.07647276464712,28.15246420652021,12.71628750722212,12.669201155540597
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.31418320869140126, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.59114090099809,36.00205411280931,13.181049925699119,13.180007338126742,37.76356968895013,28.025155671881965,13.179298615645804,13.151021732132731
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.7717993353811956, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.98588071991574,36.36071335616849,12.652221715797653,12.652899937060246,38.186279195686325,28.225570349777897,12.628765051177226,12.577747341340507
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.500214647505215, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.72500647826568,36.11772613296112,12.934154144486902,12.93191738216036,37.89480842025893,28.05617574100185,12.929355083025452,12.890810149121334
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.6135713328324571, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.833454753171864,36.219213996789435,12.797195617023894,12.795395006242888,38.001634596509255,28.10804029185301,12.791679485804144,12.746707815815828
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.47697578768526394, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.70543185427929,36.09992611238163,12.964444715058217,12.962136154321197,37.8756853903577,28.04894189775211,12.959379493382766,12.921998244431888
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.24800185065591998, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.55616203267728,35.97517252811458,13.270344704444037,13.269883353289817,37.72881931688834,28.027922966288042,13.267872776658493,13.245540875777799
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.22866868113498973, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.547343940251174,35.96879109244754,13.297317938662994,13.29701084899049,37.72014268989287,28.03069216428755,13.294883925925113,13.274501177760582
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.6820378767001004, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.90099410782345,36.28212622824363,12.727668005036497,12.72680632441773,38.076526963028975,28.152498179325836,12.716238010023597,12.669149276348607
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.9109476176916691, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,38.088663698210254,36.450928242391456,12.582500459374556,12.584421206797666,38.25936364020986,28.2785936772302,12.581407617708631,12.526892635465904
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.6803044860882203, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.89947546187839,36.28075969433372,12.729195310422453,12.728311292874274,38.07457114170175,28.15127372322769,12.718038715919086,12.671023744750215
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.9512536452762207, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,38.090351615339415,36.45231178139937,12.58094617965546,12.582899689838683,38.26056450425456,28.27975626033234,12.580078297793367,12.52566153157426
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.5916292324321728, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.81075081828345,36.19764849182136,12.822314975105607,12.820290433332925,37.9793271225077,28.09590696030075,12.816928619783058,12.77292358288886
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.21087134785592038, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.53989126341056,35.96365609480142,13.322444359642152,13.322257368780168,37.71276326606137,28.034030934957705,13.320105846482235,13.301601953422466
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.4082143036490985, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.652970858193065,36.05337976848728,13.057499047594769,13.055276949756697,37.8239645010934,28.034054486264125,13.05305654138387,13.018560729602056
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.5724737640323603, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.791638341531225,36.179609314804836,12.844812264414582,12.842592963578841,37.96045908121187,28.086117835315854,12.839565174170744,12.796551168289152
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.5358181992199038, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.75670132912288,36.14694983856562,12.889377563370346,12.88698720239021,37.926190149316625,28.069607003808194,12.884086801284704,12.843216515111406
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.5508955675750974, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.770789003477354,36.16007606118234,12.870837101111197,12.868451541090078,37.93994195279247,28.076021152395253,12.865684468654218,12.823820083335118
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.3158810611603814, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.59212984447538,36.0028354773025,13.178816760851575,13.177744230785402,37.76455960434868,28.02521982053953,13.177119065326469,13.148679692799183
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.4886375774735424, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.715124144103065,36.10874012846217,12.949182738096278,12.94691646553432,37.88517084360079,28.052431437464097,12.944233454518578,12.906320208866564
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.6911575786675954, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.9091308533774,36.2894952752859,12.719610003366826,12.718853457409889,38.0871238751639,28.159186451187164,12.706702174123743,12.659129259583404
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.7274149711919808, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.942636600966,36.320204011112395,12.68838648621527,12.68822780831423,38.13021517091028,28.18724168438845,12.670476226238693,12.621299439756706
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.1586675757938165, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.52139382927965,35.95227672194935,13.399075490858923,13.398823112877603,37.694554010402044,28.04816083752722,13.396464854530779,13.383201300406723
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.560212823722775, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.77969849752794,36.16839284157066,12.859518215956257,12.857183940652828,37.94882144280123,28.080317608430803,12.854169219878054,12.8117747654855
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.5757300897152302, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.79480369219575,36.18258180082864,12.840990828383756,12.83880710876588,37.963590964191674,28.087710492367815,12.835712551742427,12.792547925357297
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.3803087307950639, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.63356451606707,36.036816355392666,13.095370415879263,13.093155913560768,37.80518888110058,28.030860759490885,13.092653133199747,13.05963857684341
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.39683149782458826, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.64503903783406,36.046526365353586,13.073356556808568,13.071190738170648,37.816059520959506,28.032535247165928,13.069310668781693,13.035457827484992
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.5826911524110755, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.80171219003724,36.18909718144753,12.832789520206543,12.83068062052821,37.97054540876928,28.09129457838566,12.827298304402635,12.783768926875258
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.8199674366290244, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,38.035658095335336,36.408399055037115,12.616257014467736,12.617743457722373,38.250566260044536,28.2716638285493,12.58824687867325,12.533999792540282
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.8091085740684735, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,38.02416443592382,36.39729514486076,12.624108207866943,12.625442492642145,38.23569682293933,28.26081882938708,12.596987626327488,12.543602166572903
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.8216667997764029, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,38.03742426460023,36.4101114367138,12.615081139256432,12.61659381252282,38.25277848492452,28.273285704084522,12.586975934900389,12.532632889564187
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.6543046512839134, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.876821501891506,36.26055626464493,12.752851188403554,12.75159423827586,38.04531727832642,28.133339498970646,12.745986927722685,12.699824250834048
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.7126861262428237, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.928789667029086,36.30743173888575,12.700957953654875,12.70052050788791,38.11253842023431,28.17557343584493,12.684912930344955,12.636156476494468
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.4760560822121306, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.70468285797251,36.09924966095201,12.965647165522086,12.96333752685118,37.87494683290425,28.048678746505157,12.960585080388924,12.9232403458379
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.22337892279945276, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.54506605027181,35.96718584773436,13.30474915712173,13.30448534672714,37.71791177192681,28.03159121228833,13.302243931264268,13.282427861486312
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.884531474461508, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,38.078115584383156,36.44321254239634,12.58876986382485,12.590344848149842,38.258604786410764,28.27786972177658,12.58235516418092,12.527785408958687
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.9725487365299605, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,38.091016789171356,36.45292076410318,12.580301650504172,12.582255353431124,38.2612199347668,28.28039876540385,12.5794376366723,12.52507162113949
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.41962083751902235, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.66113192737221,36.060474459128244,13.041715577404194,13.039455242424577,37.8319481935137,28.035820069326725,13.037213918065703,13.00210736609318
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.6387735480398394, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.8604246409848,36.24499192186576,12.769218470470838,12.767762777201828,38.028384330974575,28.123308524873337,12.76313762606045,12.717354367632737
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.8696003265337431, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,38.06960489931147,36.436632067145865,12.593980489970686,12.595480522797404,38.258185731962065,28.27747382923762,12.582909440591182,12.52833823999897
"['MRP', 'SP', 1, 2]",2,Lasso,"{'alpha': 0.1483576563363776, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",yes,37.518364721276406,35.95073148937102,13.41456219350535,13.414322078208027,37.691560743268894,28.05172192934103,13.411989067655435,13.39979573993074
"['MRP', 'SP']",2,Lasso,"{'alpha': 0.4175027253036794, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",no,37.65961131764051,36.05914656526035,13.04461474608001,13.042359863848073,37.830449404146165,28.035471642431283,13.040148893595289,13.005155288207915
"['MRP', 'SP']",2,Lasso,"{'alpha': 0.9791269944952739, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",no,38.09122524235649,36.45311221290171,12.580110208450868,12.582063982681166,38.26142533473315,28.280601192778036,12.579245699213383,12.524893376377165
"['MRP', 'SP']",2,Lasso,"{'alpha': 0.4053011123294431, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",no,37.650901294534755,36.05155952277134,13.06156493760744,13.059353989437522,37.82196000799726,28.03364718259598,13.057120999346129,13.022777106128215
"['MRP', 'SP']",2,Lasso,"{'alpha': 0.8953389137376647, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",no,38.083847180547394,36.44765817745213,12.585400436330442,12.58710829434503,38.25891255343951,28.27816227217582,12.581962113797227,12.52740697410785
"['MRP', 'SP']",2,Lasso,"{'alpha': 0.727475692797735, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",no,37.942693039927086,36.32025619578947,12.688336103321507,12.688178733889576,38.130287714624025,28.18729000105372,12.670417986850751,12.621239999938794
"['MRP', 'SP']",2,Lasso,"{'alpha': 0.38493709497329986, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",no,37.63698784068272,36.039608248731575,13.090044737555292,13.087962738059108,37.80818831304748,28.03127217399174,13.086088576247713,13.05285385090925
"['MRP', 'SP']",2,Lasso,"{'alpha': 0.8315384884549404, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",no,38.04729569795931,36.419366521113425,12.608627492698856,12.610193127213144,38.25714974854137,28.276508117653126,12.584419325294217,12.529882035522311
"['MRP', 'SP']",2,Lasso,"{'alpha': 0.5697397225963429, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",no,37.78890749764957,36.17704729303316,12.848127873076882,12.84587272202019,37.95784284053741,28.084797542916885,12.842808920596964,12.799923851382362
"['MRP', 'SP']",2,Lasso,"{'alpha': 0.9720356344680625, 'copy_X': True, 'fit_intercept': True, 'max_iter': 10000, 'normalize': 'deprecated', 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",no,38.091000588915776,36.45290589720126,12.580316774737172,12.582270372068875,38.261203971799894,28.280383054542472,12.579452723984295,12.52508571561833
